A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,label
3047,225,13,677,180,6108,202,252,185,3723,0
3054,225,17,648,187,6122,195,254,192,3745,0
3060,217,14,618,193,6137,204,253,182,3768,0
3064,221,13,589,197,6151,204,252,182,3791,0
3070,225,11,560,203,6166,205,251,182,3814,0
3073,207,6,532,206,6181,216,246,166,3837,0
3073,135,4,503,206,6196,226,238,146,3861,0
3067,101,7,474,200,6211,233,230,130,3884,0
3064,97,12,446,197,6226,240,222,110,3907,0
3054,97,18,418,187,6241,246,211,88,3931,0
3044,99,23,390,177,6256,250,201,65,3955,0
3031,97,30,362,164,6272,252,184,38,3978,0
3011,94,29,335,144,6287,251,182,39,4002,0
2995,93,25,309,128,6303,249,194,59,4026,0
2982,97,24,283,115,6319,250,197,61,4050,0
2968,105,25,258,101,6335,253,199,59,4074,0
2955,119,22,234,88,6351,251,215,81,4098,0
2949,138,19,212,82,6367,245,230,104,4122,0
2942,159,21,192,75,6383,237,239,122,4147,0
2942,167,24,175,75,6399,232,240,125,4171,0
2936,166,28,162,76,6397,230,237,118,4195,0
2932,154,33,150,69,6370,238,222,87,4220,0
2919,148,35,127,56,6342,241,213,69,4244,0
2909,149,33,108,46,6315,241,218,78,4269,0
2900,145,31,95,37,6287,245,217,76,4294,0
2890,141,29,90,27,6260,247,217,76,4319,0
2880,139,27,85,20,6232,248,220,81,4343,0
2870,135,24,67,16,6205,249,221,86,4368,0
2860,129,18,42,6,6177,247,226,101,4393,0
2854,122,4,30,0,6150,228,236,143,4418,0
2854,310,11,0,0,6123,189,232,183,4443,0
2863,306,23,30,9,6095,151,220,206,4468,0
2877,314,23,42,20,6068,153,215,199,4494,0
2883,350,17,67,33,6041,187,209,159,4519,0
2880,358,18,95,33,6013,190,205,150,4544,0
2883,342,19,124,33,5986,178,208,167,4570,0
2886,340,19,134,36,5959,176,209,169,4595,0
2890,338,19,150,40,5932,176,210,171,4621,0
2893,332,19,170,43,5905,172,212,178,4646,0
2900,320,21,190,53,5878,161,215,191,4672,0
2909,313,23,201,59,5851,153,216,201,4697,0
2919,313,22,216,75,5823,154,217,200,4723,0
2926,313,22,234,76,5796,154,217,200,4749,0
2936,306,25,255,82,5769,142,216,210,4775,0
2949,302,26,277,102,5742,138,217,215,4800,0
2962,300,27,300,122,5716,137,218,217,4826,0
2975,298,30,324,131,5689,125,215,223,4852,0
2991,301,25,342,151,5662,141,220,215,4878,0
3001,310,16,351,154,5635,175,228,192,4904,0
3004,336,9,362,164,5608,199,227,167,4930,0
3004,35,8,376,160,5581,219,223,139,4957,0
3001,62,10,390,161,5555,229,219,122,4983,0
2995,59,12,402,161,5528,229,214,116,5009,0
2988,0,9,417,157,5501,206,222,154,5035,0
2995,319,13,433,164,5474,186,227,181,5061,0
2998,304,11,450,161,5448,191,235,184,5088,0
3004,281,8,469,173,5421,199,241,182,5114,0
3008,266,11,488,171,5395,193,245,191,5141,0
3018,264,7,509,174,5368,203,243,179,5167,0
3014,315,1,531,180,5342,216,237,159,5194,0
3018,0,0,552,174,5315,218,238,156,5220,0
3014,129,3,573,180,5289,225,237,147,5247,0
3014,135,4,594,174,5263,226,238,146,5273,0
3011,124,5,616,180,5236,229,236,141,5300,0
3008,135,4,633,168,5210,227,238,145,5327,0
3008,135,7,603,89,5184,231,237,138,5353,0
3004,135,9,573,85,5158,235,236,133,5380,0
3001,126,6,543,82,5131,231,236,137,5407,0
2998,90,9,514,79,5105,235,225,121,5434,0
2991,83,11,484,72,5079,235,221,116,5460,0
2988,90,7,454,69,5053,231,229,130,5487,0
2982,96,14,424,63,5027,241,219,105,5514,0
2972,93,14,395,53,5001,241,218,104,5541,0
2968,83,6,365,49,4975,229,230,135,5568,0
2965,81,9,335,46,4950,232,225,125,5595,0
2959,90,12,306,40,4924,239,220,110,5622,0
2952,106,8,277,33,4898,233,231,130,5649,0
2952,225,3,247,33,4872,215,242,164,5676,0
2955,87,5,218,36,4847,227,231,138,5704,0
2945,81,12,190,26,4821,237,218,110,5731,0
2942,89,11,162,23,4795,236,223,117,5758,0
2932,101,8,134,13,4770,233,230,129,5785,0
2932,76,4,108,13,4745,225,232,143,5812,0
2929,23,6,85,10,4719,216,227,147,5840,0
2932,355,9,67,13,4694,206,224,157,5867,0
2932,13,11,60,13,4669,210,218,145,5894,0
2929,4,12,60,10,4643,204,216,149,5922,0
2932,347,13,67,13,4618,194,218,162,5949,0
2932,6,13,85,16,4593,204,215,147,5976,0
2929,37,16,108,20,4568,218,204,118,6004,0
2922,11,12,134,13,4543,207,215,144,6031,0
2926,320,11,162,20,4518,191,229,178,6059,0
2929,315,5,190,29,4493,206,235,169,6086,0
2929,288,5,212,29,4468,205,239,173,6114,0
2936,299,7,234,40,4444,200,237,177,6141,0
2939,24,6,258,43,4419,217,226,146,6169,0
2932,36,8,283,39,4394,220,222,138,6196,0
2932,50,8,309,42,4370,224,223,134,6224,0
2926,73,11,335,40,4345,233,218,115,6252,0
2919,65,10,361,36,4321,230,221,123,6279,0
2916,45,5,384,33,4297,222,228,142,6307,0
2916,64,7,408,33,4272,227,226,133,6335,0
2909,73,11,430,32,4248,233,218,115,6362,0
2903,45,3,408,26,4224,220,232,148,6390,0
2906,342,2,384,39,4200,214,235,159,6418,0
2906,45,6,361,39,4176,222,227,140,6446,0
2903,45,7,339,36,4152,222,225,138,6429,0
2900,20,5,313,33,4128,217,229,150,6402,0
2903,23,6,285,36,4105,216,227,147,6376,0
2900,54,12,256,37,4081,227,213,117,6350,0
2890,55,13,228,27,4057,228,212,115,6323,0
2886,67,11,201,29,4034,231,218,119,6297,0
2877,84,10,175,20,4011,234,224,121,6271,0
2877,95,9,150,20,3987,234,227,124,6244,0
2870,104,9,127,13,3964,236,229,124,6218,0
2867,104,9,108,17,3941,236,229,124,6192,0
2860,96,16,85,10,3918,244,216,97,6166,0
2850,98,14,60,3,3895,242,220,105,6140,0
2847,94,3,30,0,3872,224,234,145,6114,0
2847,302,4,0,0,3849,207,238,169,6088,0
2850,289,12,0,0,3827,186,238,193,6062,0
2860,290,16,30,10,3804,175,236,201,6036,0
2867,292,17,60,17,3782,171,235,203,6010,0
2877,302,17,90,37,3760,171,230,199,5984,0
2883,345,14,120,36,3737,191,217,164,5958,0
2880,358,16,150,40,3715,192,208,151,5932,0
2883,355,17,175,49,3693,190,207,153,5906,0
2883,2,16,201,56,3671,195,207,147,5881,0
2883,20,17,228,56,3650,207,203,129,5855,0
2877,30,17,216,22,3628,213,202,120,5829,0
2873,37,14,192,18,3606,219,207,121,5804,0
2867,59,14,170,12,3585,230,211,111,5778,0
2860,68,8,150,13,3564,229,223,127,5753,0
2860,95,10,127,13,3543,236,225,120,5727,0
2850,147,7,108,3,3522,229,239,143,5702,0
2855,180,9,95,8,3501,224,246,155,5676,0
2850,134,15,85,14,3480,243,232,114,5651,0
2843,122,17,67,16,3459,247,224,99,5626,0
2834,117,15,42,7,3439,244,225,106,5600,0
2828,109,11,30,1,3419,239,228,119,5575,0
2822,84,11,30,7,3398,236,221,115,5550,0
2815,59,11,0,0,3378,228,216,119,5525,0
2812,40,12,0,0,3358,221,213,125,5500,0
2808,22,12,30,0,3339,212,214,137,5475,0
2809,15,12,42,5,3319,209,215,142,5450,0
2806,23,10,67,6,3300,214,218,139,5425,0
2804,27,9,95,4,3280,217,221,140,5400,0
2801,39,10,124,1,3261,221,218,131,5375,0
2798,38,9,150,2,3242,221,221,135,5351,0
2796,29,6,170,3,3223,218,226,144,5326,0
2794,21,6,192,2,3205,216,227,148,5301,0
2793,35,6,216,5,3186,219,227,144,5277,0
2791,36,4,242,4,3168,220,230,147,5252,0
2791,56,5,268,6,3150,224,228,140,5228,0
2786,68,8,283,7,3132,228,225,130,5203,0
2782,36,4,277,25,3114,219,230,148,5179,0
2783,349,5,255,26,3097,211,232,159,5155,0
2785,344,6,234,39,3079,208,230,161,5130,0
2787,9,6,212,41,3062,214,228,152,5106,0
2785,60,10,192,43,3045,228,219,123,5082,0
2778,75,11,170,36,3029,234,218,115,5058,0
2773,80,9,150,31,3007,233,223,122,5034,0
2766,68,8,127,24,2977,228,225,130,5010,0
2764,78,8,108,28,2947,231,226,128,4986,0
2759,101,14,85,23,2918,242,221,106,4962,0
2750,106,17,67,19,2888,247,217,93,4939,0
2740,107,16,42,9,2858,245,220,99,4915,0
2734,104,10,30,5,2828,237,228,121,4891,0
2729,60,4,0,0,2798,223,231,144,4868,0
2728,36,6,0,0,2768,220,226,143,4845,0
2724,49,9,30,-4,2738,224,220,130,4821,0
2721,43,11,30,-4,2708,222,215,126,4798,0
2718,26,12,42,-2,2678,214,213,133,4775,0
2717,22,11,60,-9,2648,213,217,139,4751,0
2715,43,10,30,9,2618,222,217,129,4728,0
2710,32,7,0,0,2589,219,224,142,4705,0
2709,333,5,0,0,2559,208,233,164,4682,0
2711,300,7,30,2,2529,202,237,175,4660,0
2716,295,8,60,7,2499,198,238,180,4637,0
2720,318,6,85,4,2469,204,235,169,4614,0
2720,342,6,108,4,2439,208,231,162,4592,0
2722,346,6,134,6,2409,209,231,160,4569,0
2721,345,5,162,5,2379,211,232,160,4547,0
2723,27,3,190,26,2349,218,232,151,4524,0
2721,60,4,212,24,2320,223,231,144,4502,0
2719,337,2,234,29,2290,215,236,159,4480,0
2722,281,5,255,28,2260,206,240,173,4458,0
2726,352,2,268,40,2230,216,236,157,4436,0
2722,60,7,283,32,2200,225,226,135,4414,0
2719,77,5,300,36,2170,227,230,138,4392,0
2715,135,6,319,33,2140,230,237,141,4371,0
2714,145,8,309,7,2110,231,239,140,4349,0
2712,139,4,283,5,2081,227,238,146,4328,0
2711,121,1,258,0,2051,221,237,152,4306,0
2710,121,1,234,-1,2021,221,237,152,4285,0
2708,225,1,192,0,1961,218,239,158,4243,0
2711,275,3,175,2,1931,212,240,166,4222,0
2711,318,6,162,2,1902,205,235,169,4201,0
2714,321,9,153,5,1872,197,231,174,4180,0
2717,7,6,150,8,1842,213,229,153,4160,0
2712,65,5,134,-11,1812,225,230,140,4139,0
2711,217,2,108,-12,1782,217,241,161,4119,0
2714,222,6,85,-12,1753,213,246,170,4099,0
2715,239,6,67,-11,1723,210,245,173,4078,0
2719,264,5,60,-7,1693,208,242,173,4058,0
2720,225,1,60,-6,1663,217,239,159,4039,0
2719,214,2,67,-7,1634,217,240,160,4019,0
2722,256,4,85,-7,1604,210,242,170,3999,0
2725,247,2,108,-2,1574,215,240,162,3980,0
2724,234,2,134,-3,1544,216,241,162,3960,0
2726,162,1,162,-1,1515,219,238,156,3941,0
2723,95,5,190,-4,1485,229,232,138,3922,0
2721,112,8,218,-6,1455,235,231,128,3903,0
2715,117,14,247,-12,1426,243,226,109,3884,0
2707,114,18,277,-20,1396,248,219,93,3865,0
2697,110,18,306,-30,1366,248,217,91,3847,0
2688,110,14,335,-39,1337,243,224,107,3828,0
2682,98,13,365,-45,1307,241,222,109,3810,0
2673,81,14,395,-54,1277,238,215,106,3792,0
2668,68,14,424,-59,1248,234,210,105,3774,0
2660,61,14,454,-67,1218,231,210,108,3756,0
2655,57,12,469,88,1189,228,215,119,3739,0
2650,66,13,450,95,1159,232,214,111,3721,0
2643,73,14,433,97,1130,236,212,104,3704,0
2636,78,14,417,90,1100,237,213,104,3687,0
2628,84,12,402,87,1071,237,219,111,3670,0
2622,95,9,382,81,1041,234,227,124,3653,0
2619,97,10,361,81,1012,236,226,120,3636,0
2614,92,12,339,76,983,239,221,110,3620,0
2608,87,12,319,76,953,238,220,111,3603,0
2602,81,12,297,70,924,236,219,112,3587,0
2594,78,11,277,62,895,234,220,116,3571,0
2588,79,8,258,56,866,231,225,126,3555,0
2585,84,10,242,59,837,234,224,121,3540,0
2578,80,11,228,52,808,234,221,118,3524,0
2575,76,12,216,49,779,235,217,111,3509,0
2567,76,13,201,41,750,236,216,109,3494,0
2561,74,10,190,35,721,233,220,119,3479,0
2556,77,9,182,30,693,232,224,125,3465,0
2552,85,8,180,26,664,232,226,126,3450,0
2547,81,8,180,21,636,231,226,128,3436,0
2544,49,4,182,18,607,222,230,144,3422,0
2545,50,8,190,19,579,224,223,134,3408,0
2539,63,14,201,13,552,232,211,109,3394,0
2532,69,12,210,6,524,233,215,113,3381,0
2525,82,12,210,0,497,237,219,111,3368,0
2518,89,10,210,26,470,235,224,120,3355,0
2515,92,8,201,23,443,233,227,126,3342,0
2509,100,7,190,19,417,232,231,131,3329,0
2508,127,7,182,18,391,232,236,136,3317,0
2503,130,12,175,13,366,239,233,123,3305,0
3008,216,9,474,89,5645,211,249,173,3013,0
3014,240,8,485,95,5655,205,247,179,3031,0
3014,238,6,497,95,5665,209,245,174,3048,0
3018,240,9,510,96,5675,203,248,182,3066,0
3024,198,7,525,98,5685,218,246,163,3084,0
3021,205,9,541,95,5695,215,248,168,3102,0
3027,221,15,558,101,5706,200,253,186,3121,0
3031,180,14,576,105,5716,225,248,153,3139,0
3027,155,15,595,105,5727,236,240,130,3158,0
3024,160,15,616,108,5738,234,242,134,3177,0
3021,180,14,636,102,5749,225,248,153,3196,0
3024,180,11,648,105,5760,224,247,154,3215,0
3021,161,9,655,95,5772,230,242,144,3234,0
3021,158,8,664,95,5783,229,242,146,3254,0
3018,112,15,674,99,5795,245,223,102,3274,0
3004,109,16,685,85,5806,246,220,98,3294,0
3001,122,4,698,85,5818,228,236,143,3314,0
3001,252,5,711,85,5830,208,244,173,3334,0
3008,209,5,725,89,5842,216,244,165,3354,0
3004,198,5,738,85,5855,218,244,162,3375,0
3008,225,10,752,89,5867,207,250,179,3395,0
3014,189,10,767,95,5879,221,247,160,3416,0
3011,220,8,782,92,5892,211,248,174,3437,0
3018,260,8,799,102,5905,200,245,183,3458,0
3021,270,7,816,105,5918,202,243,180,3479,0
3027,270,7,834,108,5931,202,243,180,3500,0
3027,45,1,853,114,5944,219,236,154,3522,0
3024,277,6,872,111,5957,204,241,176,3543,0
3034,266,10,892,121,5970,194,245,189,3565,0
3037,238,4,878,170,5984,212,244,170,3587,0
3037,225,7,849,170,5997,211,247,173,3608,0
3041,232,8,819,174,6011,207,248,178,3630,0
3044,225,1,789,177,6025,217,239,159,3653,0
3044,321,3,760,177,6039,211,236,164,3675,0
3047,315,2,730,180,6053,213,237,162,3697,0
3044,117,3,700,177,6067,225,236,146,3720,0
3041,234,6,671,174,6081,209,246,174,3742,0
3047,239,12,641,180,6096,197,250,190,3765,0
3054,225,12,612,187,6110,203,251,184,3788,0
3057,231,13,582,190,6125,199,252,189,3810,0
3064,236,12,553,197,6140,199,250,188,3833,0
3067,217,7,524,200,6155,213,247,171,3856,0
3070,172,5,495,203,6170,223,242,154,3880,0
3070,120,8,466,203,6185,234,234,132,3903,0
3064,106,13,437,197,6200,242,224,109,3926,0
3057,103,20,408,190,6215,249,211,82,3950,0
3044,102,24,379,177,6231,252,200,62,3973,0
3027,97,28,351,160,6246,251,188,46,3997,0
3011,92,28,323,144,6262,250,185,45,4020,0
2998,90,25,295,131,6277,248,192,59,4044,0
2985,93,27,268,118,6293,250,189,50,4068,0
2968,98,28,242,101,6309,252,188,45,4092,0
2952,108,23,216,85,6325,252,206,70,4116,0
2942,122,21,192,75,6341,250,219,88,4140,0
2932,140,21,170,65,6358,246,229,101,4164,0
2926,156,23,150,59,6374,239,235,112,4189,0
2922,158,27,134,55,6390,237,232,107,4213,0
2916,148,30,124,56,6382,243,221,83,4237,0
2903,145,30,108,40,6354,245,219,79,4262,0
2896,148,27,85,33,6327,244,225,91,4286,0
2886,143,26,67,23,6299,246,224,89,4311,0
2877,138,25,60,14,6272,248,222,86,4335,0
2867,137,22,60,4,6244,248,225,94,4360,0
2860,135,15,42,0,6217,243,232,115,4385,0
2854,90,4,30,0,6190,226,233,141,4410,0
2854,331,12,0,0,6162,191,225,173,4435,0
2863,319,21,0,0,6135,162,216,192,4460,0
2873,308,25,30,19,6108,143,215,208,4485,0
2886,312,21,60,32,6081,158,219,200,4510,0
2890,344,15,85,33,6053,189,216,165,4535,0
2890,350,17,108,40,6026,187,209,159,4560,0
2893,343,19,134,46,5999,178,207,166,4586,0
2896,342,18,162,46,5972,179,209,167,4611,0
2900,339,18,175,50,5945,179,212,170,4636,0
2903,331,20,192,53,5918,170,212,179,4662,0
2909,324,21,212,59,5891,162,213,188,4687,0
2916,315,22,228,69,5864,155,215,198,4713,0
2926,313,23,242,76,5837,151,215,201,4739,0
2936,315,24,258,92,5810,151,213,199,4764,0
2945,309,26,277,95,5783,142,213,207,4790,0
2959,305,26,297,105,5756,140,216,211,4816,0
2968,302,27,319,121,5729,135,216,216,4842,0
2985,297,29,342,145,5702,125,216,224,4867,0
3001,302,22,366,157,5675,152,223,209,4893,0
3004,315,14,379,164,5648,181,228,186,4919,0
3011,341,10,390,164,5622,199,225,165,4945,0
3008,38,11,402,168,5595,220,216,129,4971,0
3001,50,12,417,157,5568,225,214,121,4997,0
2998,40,12,430,158,5542,221,214,126,5024,0
2995,352,10,443,161,5515,202,222,158,5050,0
3001,327,10,458,170,5488,197,229,172,5076,0
3001,315,5,474,170,5462,206,236,168,5102,0
3004,267,5,492,167,5435,208,242,172,5129,0
3004,247,9,511,173,5409,201,247,184,5155,0
3011,238,9,531,174,5382,204,248,182,5181,0
3014,208,5,552,170,5356,217,244,164,5208,0
3014,157,4,573,180,5330,224,240,151,5234,0
3011,135,5,594,167,5303,229,238,143,5261,0
3011,146,5,616,177,5277,227,239,146,5287,0
3008,135,5,636,168,5251,229,238,143,5314,0
3008,135,6,636,89,5225,230,237,141,5340,0
3004,128,8,607,85,5198,234,235,133,5367,0
2998,126,6,577,79,5172,231,236,137,5394,0
2998,135,4,547,79,5146,226,238,146,5420,0
2998,109,9,518,79,5120,235,231,127,5447,0
2991,105,11,488,72,5094,239,226,116,5474,0
2985,105,8,459,66,5068,234,230,128,5501,0
2982,97,14,430,63,5042,242,219,104,5528,0
2949,270,1,256,30,4888,215,239,161,5689,0
2955,113,4,228,36,4862,226,236,145,5716,0
2949,94,12,201,30,4837,238,222,113,5743,0
2942,81,11,175,23,4811,235,221,117,5771,0
2936,43,8,150,17,4786,222,223,136,5798,0
2936,353,11,95,17,4710,201,221,158,5879,0
2936,4,12,90,17,4685,204,218,150,5907,0
2936,4,12,90,17,4660,204,218,150,5934,0
2936,345,11,95,17,4635,198,222,163,5961,0
2939,4,12,108,20,4610,204,218,150,5989,0
2936,36,15,127,20,4585,218,205,119,6016,0
2929,18,13,150,20,4560,210,213,138,6043,0
2932,342,10,175,23,4535,199,225,164,6071,0
2932,354,7,201,26,4510,208,227,157,6098,0
2932,323,7,228,32,4485,202,233,170,6126,0
2936,296,7,255,36,4461,200,238,178,6153,0
2939,45,2,277,43,4436,220,234,150,6181,0
2936,68,5,300,40,4412,225,230,139,6208,0
2936,84,9,324,43,4387,233,225,125,6236,0
2926,86,10,350,36,4363,235,223,119,6263,0
2926,74,8,376,40,4339,230,226,129,6291,0
2919,49,5,402,36,4314,222,228,141,6319,0
2919,45,7,426,36,4290,222,224,137,6346,0
2913,45,12,417,40,4266,223,214,123,6374,0
2909,13,12,391,32,4242,208,216,143,6402,0
2909,4,10,366,32,4218,207,220,151,6429,0
2909,19,9,342,42,4194,214,222,144,6441,0
2906,37,10,319,39,4170,220,219,133,6415,0
2903,36,6,297,36,4147,220,226,142,6388,0
2903,63,3,277,36,4123,222,233,146,6362,0
2900,85,9,247,33,4100,233,225,124,6335,0
2896,83,11,218,33,4076,236,220,114,6309,0
2890,83,12,190,27,4053,237,218,110,6283,0
2883,82,10,162,26,4030,235,222,118,6256,0
2877,81,10,134,20,4006,233,223,121,6230,0
2870,71,9,108,13,3983,230,223,126,6204,0
2867,54,9,85,10,3960,225,221,130,6177,0
2863,71,17,67,13,3937,237,204,93,6151,0
2850,74,15,42,0,3915,237,210,101,6125,0
2847,0,5,30,0,3892,213,231,156,6099,0
2850,321,10,0,0,3869,194,230,176,6073,0
2854,307,14,30,7,3847,180,231,191,6047,0
2863,296,16,42,13,3824,173,234,200,6021,0
2870,290,17,67,20,3802,172,236,203,5995,0
2880,290,19,95,30,3780,165,234,208,5969,0
2890,319,13,124,50,3758,186,227,181,5943,0
2890,346,15,153,43,3736,190,215,163,5917,0
2893,355,17,182,53,3714,190,208,154,5891,0
2890,11,16,212,56,3692,202,206,139,5865,0
2890,28,15,228,35,3670,213,207,126,5840,0
2883,41,15,201,28,3649,221,205,116,5814,0
2880,54,15,175,25,3628,227,206,108,5788,0
2870,70,17,150,15,3606,236,205,96,5762,0
2863,80,12,127,8,3585,236,219,113,5737,0
2857,98,14,108,10,3564,243,219,102,5711,0
2847,129,9,85,0,3543,235,235,130,5686,0
2850,165,8,67,3,3522,228,243,148,5660,0
2844,126,13,60,-2,3502,241,231,116,5635,0
2838,112,12,42,2,3481,240,227,115,5610,0
2831,84,10,30,4,3461,234,224,121,5584,0
2827,45,8,0,0,3441,223,222,134,5559,0
2826,34,12,0,0,3421,218,214,130,5534,0
2822,26,14,0,0,3401,213,208,129,5509,0
2820,24,16,30,5,3381,210,205,128,5483,0
2815,19,14,42,3,3361,208,209,135,5458,0
2815,21,12,67,6,3342,212,213,137,5433,0
2810,35,11,85,6,3323,219,215,130,5408,0
2808,30,9,108,8,3303,218,220,137,5383,0
2806,43,10,134,6,3284,222,219,131,5359,0
2801,55,10,162,1,3266,226,220,127,5334,0
2797,28,6,190,1,3247,218,228,146,5309,0
2798,16,6,212,5,3228,215,227,149,5284,0
2796,55,8,234,4,3210,225,224,133,5260,0
2792,77,4,258,4,3192,226,231,141,5235,0
2792,100,5,283,5,3174,229,233,138,5210,0
2787,92,6,277,30,3156,230,231,135,5186,0
2786,36,2,255,29,3139,219,234,152,5161,0
2786,324,2,234,29,3121,214,236,160,5137,0
2787,180,1,212,30,3104,219,239,157,5113,0
2786,146,5,192,40,3087,227,239,146,5088,0
2784,123,11,170,38,3065,239,231,121,5064,0
2776,118,15,150,34,3035,244,226,106,5040,0
2769,129,10,127,27,3005,237,234,127,5016,0
2769,130,7,108,27,2975,232,236,136,4992,0
2765,115,12,85,23,2946,241,227,114,4968,0
2755,115,18,67,19,2916,248,220,94,4944,0
2746,115,17,42,10,2886,247,221,96,4920,0
2738,107,13,30,7,2856,241,224,110,4897,0
2733,346,9,0,0,2796,203,227,162,4849,0
2735,8,13,30,6,2766,205,215,146,4826,0
2732,26,15,42,4,2736,212,206,128,4802,0
2728,22,15,60,0,2706,210,208,131,4779,0
2726,23,14,67,0,2676,211,209,132,4756,0
2722,35,13,67,16,2646,218,211,127,4732,0
2717,47,12,42,7,2616,224,214,122,4709,0
2712,25,9,30,2,2586,216,221,141,4686,0
2714,355,8,0,0,2556,207,226,157,4663,0
2714,329,6,30,5,2526,207,233,165,4640,0
2718,282,7,42,2,2496,201,241,179,4617,0
2721,282,6,67,5,2467,204,240,175,4595,0
2724,309,3,95,8,2437,210,237,165,4572,0
2724,342,2,124,8,2407,214,235,159,4549,0
2725,11,1,153,9,2377,217,236,156,4527,0
2724,85,3,182,8,2347,223,234,147,4504,0
2720,75,3,212,4,2317,223,234,147,4482,0
2721,101,1,242,5,2287,221,237,152,4460,0
2720,208,5,272,30,2257,217,244,164,4438,0
2723,193,6,295,29,2227,220,245,161,4416,0
2723,140,8,309,37,2197,233,238,137,4394,0
2719,129,9,324,29,2167,235,235,130,4372,0
2714,126,8,323,19,2138,234,235,132,4350,0
2709,138,6,313,17,2108,229,238,143,4328,0
2709,188,3,300,-1,2078,220,242,158,4307,0
2711,166,2,277,0,2048,221,239,155,4285,0
2709,135,2,255,0,2018,222,238,151,4264,0
2710,135,1,234,1,1988,220,238,155,4243,0
2708,45,0,216,0,1958,218,237,156,4221,0
2708,266,4,201,0,1928,210,241,169,4200,0
2713,266,7,190,4,1899,203,243,179,4179,0
2719,246,5,182,10,1869,210,243,171,4159,0
2719,145,4,175,-4,1839,225,239,149,4138,0
2716,107,5,150,-7,1809,229,234,139,4117,0
2712,72,1,127,-14,1779,219,237,154,4097,0
2712,280,4,108,-14,1749,208,240,170,4076,0
2716,280,7,95,-10,1719,201,241,179,4056,0
2721,283,5,90,-5,1690,206,240,173,4036,0
2722,349,1,90,-4,1660,216,236,157,4016,0
2721,329,1,95,-5,1630,215,237,159,3996,0
2722,274,4,108,-4,1600,210,240,169,3976,0
2724,239,1,127,-5,1570,216,240,161,3957,0
2723,203,2,150,-4,1541,218,240,159,3937,0
2726,207,2,175,-1,1511,218,241,160,3918,0
2725,98,5,201,-2,1481,228,233,138,3899,0
2719,90,10,228,-8,1451,235,224,120,3880,0
2712,88,13,256,-15,1421,239,218,107,3861,0
2704,87,16,285,-23,1392,242,211,94,3842,0
2695,79,15,313,-32,1362,238,212,101,3823,0
2688,53,12,342,-39,1332,227,214,119,3805,0
2684,32,15,371,-43,1302,216,206,123,3786,0
2680,25,20,400,-47,1273,206,194,118,3768,0
2674,28,24,430,-53,1243,203,181,104,3750,0
2667,31,24,446,-14,1213,205,179,99,3732,0
2661,32,22,446,94,1184,209,186,104,3714,0
2655,42,20,426,88,1154,219,191,99,3697,0
2647,52,19,408,92,1124,226,195,95,3679,0
2639,58,18,391,93,1095,230,199,96,3662,0
2631,60,16,376,85,1065,231,205,102,3645,0
2625,64,12,361,84,1036,231,215,114,3628,0
2620,78,11,339,79,1006,234,220,116,3611,0
2613,88,12,319,75,977,238,220,110,3594,0
2606,86,11,297,68,947,236,222,117,3578,0
2601,76,10,277,69,918,233,220,118,3562,0
2596,68,11,255,64,888,232,218,117,3546,0
2592,64,10,234,60,859,230,219,122,3530,0
2586,66,10,216,54,830,230,219,121,3514,0
2582,67,10,201,56,800,231,219,120,3499,0
2576,72,12,190,50,771,234,216,112,3483,0
2568,71,13,175,42,742,234,214,110,3468,0
2563,65,11,162,37,713,230,218,119,3453,0
2558,67,11,153,32,684,231,218,119,3438,0
2552,72,10,150,26,655,231,221,122,3424,0
